case_name,navigation_ratio,missile_speed_mps,target_speed_mps,max_required_overload_g,max_actual_overload_g,miss_distance_m,intercepted,flight_time_s,noise_std_radps,target_normal_g,saturation_ratio,launch_radius_m,launch_angle_deg
"r=875,q=225",4.0,500.0,400.0,28.631933,10.0,0.644623,False,8.41,0.0,0.0,0.247031,875,225
"r=875,q=230",4.0,500.0,400.0,34.693318,10.0,547.553264,False,3.45,0.0,0.0,0.572254,875,230
"r=875,q=235",4.0,500.0,400.0,41.327058,10.0,578.825629,False,2.46,0.0,0.0,0.728745,875,235
"r=875,q=240",4.0,500.0,400.0,48.444351,10.0,583.03044,False,2.05,0.0,0.0,0.805825,875,240
"r=875,q=245",4.0,500.0,400.0,55.991894,10.0,577.575881,False,1.82,0.0,0.0,0.84153,875,245
"r=875,q=250",4.0,500.0,400.0,64.579702,10.0,566.747944,False,1.66,0.0,0.0,0.868263,875,250
"r=875,q=255",4.0,500.0,400.0,74.425315,10.0,552.299813,False,1.55,0.0,0.0,0.884615,875,255
"r=875,q=260",4.0,500.0,400.0,85.615204,10.0,535.13508,False,1.46,0.0,0.0,0.904762,875,260
"r=875,q=265",4.0,500.0,400.0,98.279337,10.0,515.78347,False,1.39,0.0,0.0,0.914286,875,265
"r=875,q=270",4.0,500.0,400.0,112.605944,10.0,494.596182,False,1.33,0.0,0.0,0.925373,875,270
"r=875,q=275",4.0,500.0,400.0,128.828757,10.0,471.818426,False,1.29,0.0,0.0,0.930769,875,275
"r=875,q=280",4.0,500.0,400.0,147.273195,10.0,447.644576,False,1.25,0.0,0.0,0.936508,875,280
"r=875,q=285",4.0,500.0,400.0,168.353212,10.0,422.207092,False,1.21,0.0,0.0,0.942623,875,285
"r=875,q=290",4.0,500.0,400.0,192.606883,10.0,395.625093,False,1.19,0.0,0.0,0.941667,875,290
"r=875,q=295",4.0,500.0,400.0,220.801037,10.0,368.031933,False,1.16,0.0,0.0,0.948718,875,295
"r=875,q=300",4.0,500.0,400.0,253.973879,10.0,339.497419,False,1.14,0.0,0.0,0.947826,875,300
"r=875,q=305",4.0,500.0,400.0,293.596374,10.0,310.113616,False,1.12,0.0,0.0,0.955752,875,305
"r=875,q=310",4.0,500.0,400.0,341.739302,10.0,279.994041,False,1.1,0.0,0.0,0.954955,875,310
"r=875,q=315",4.0,500.0,400.0,401.882823,10.0,249.159181,False,1.08,0.0,0.0,0.963303,875,315
"r=875,q=320",4.0,500.0,400.0,479.181722,10.0,217.743598,False,1.07,0.0,0.0,0.962963,875,320
"r=875,q=325",4.0,500.0,400.0,582.627849,10.0,185.805238,False,1.06,0.0,0.0,0.962617,875,325
"r=875,q=330",4.0,500.0,400.0,729.039517,10.0,153.404571,False,1.04,0.0,0.0,0.971429,875,330
"r=875,q=335",4.0,500.0,400.0,954.04925,10.0,120.605257,False,1.03,0.0,0.0,0.971154,875,335
"r=875,q=340",4.0,500.0,400.0,1347.956115,10.0,87.476738,False,1.02,0.0,0.0,0.970874,875,340
"r=875,q=345",4.0,500.0,400.0,2220.204465,10.0,54.107132,False,1.01,0.0,0.0,0.980392,875,345
"r=875,q=350",4.0,500.0,400.0,5762.644788,10.0,20.743716,False,1.0,0.0,0.0,0.980198,875,350
"r=875,q=355",4.0,500.0,400.0,14.601405,10.0,4.102532,False,0.99,0.0,0.0,0.26,875,355
"r=1000,q=0",4.0,500.0,400.0,0.0,0.0,1.0,False,1.12,0.0,0.0,0.0,1000,0
"r=1000,q=5",4.0,500.0,400.0,12.77623,10.0,4.242899,False,1.13,0.0,0.0,0.149123,1000,5
"r=1000,q=10",4.0,500.0,400.0,7625.275927,10.0,16.338338,False,1.14,0.0,0.0,0.982609,1000,10
"r=1000,q=15",4.0,500.0,400.0,2218.941193,10.0,54.169448,False,1.15,0.0,0.0,0.982759,1000,15
"r=1000,q=20",4.0,500.0,400.0,1272.224283,10.0,92.163878,False,1.17,0.0,0.0,0.974576,1000,20
"r=1000,q=25",4.0,500.0,400.0,877.996732,10.0,129.91493,False,1.18,0.0,0.0,0.97479,1000,25
"r=1000,q=30",4.0,500.0,400.0,661.967414,10.0,167.267529,False,1.19,0.0,0.0,0.975,1000,30
"r=1000,q=35",4.0,500.0,400.0,523.978997,10.0,204.20897,False,1.21,0.0,0.0,0.967213,1000,35
"r=1000,q=40",4.0,500.0,400.0,427.833744,10.0,240.669015,False,1.23,0.0,0.0,0.967742,1000,40
"r=1000,q=45",4.0,500.0,400.0,357.040839,10.0,276.457659,False,1.25,0.0,0.0,0.960317,1000,45
"r=1000,q=50",4.0,500.0,400.0,302.317291,10.0,311.57745,False,1.27,0.0,0.0,0.960938,1000,50
"r=1000,q=55",4.0,500.0,400.0,258.727465,10.0,345.90486,False,1.29,0.0,0.0,0.961538,1000,55
"r=1000,q=60",4.0,500.0,400.0,223.12311,10.0,379.34353,False,1.31,0.0,0.0,0.962121,1000,60
"r=1000,q=65",4.0,500.0,400.0,193.438086,10.0,411.812738,False,1.34,0.0,0.0,0.955556,1000,65
"r=1000,q=70",4.0,500.0,400.0,168.32298,10.0,443.166757,False,1.37,0.0,0.0,0.949275,1000,70
"r=1000,q=75",4.0,500.0,400.0,146.785758,10.0,473.30697,False,1.41,0.0,0.0,0.943662,1000,75
"r=1000,q=80",4.0,500.0,400.0,128.152354,10.0,502.100297,False,1.45,0.0,0.0,0.938356,1000,80
"r=1000,q=85",4.0,500.0,400.0,111.90833,10.0,529.36859,False,1.5,0.0,0.0,0.933775,1000,85
"r=1000,q=90",4.0,500.0,400.0,97.674542,10.0,554.928702,False,1.56,0.0,0.0,0.923567,1000,90
"r=1000,q=95",4.0,500.0,400.0,85.169099,10.0,578.509756,False,1.64,0.0,0.0,0.909091,1000,95
"r=1000,q=100",4.0,500.0,400.0,74.173008,10.0,599.742299,False,1.73,0.0,0.0,0.896552,1000,100
"r=1000,q=105",4.0,500.0,400.0,64.529779,10.0,618.093609,False,1.85,0.0,0.0,0.88172,1000,105
"r=1000,q=110",4.0,500.0,400.0,56.135529,10.0,632.665605,False,2.01,0.0,0.0,0.856436,1000,110
"r=1000,q=115",4.0,500.0,400.0,48.937406,10.0,641.781788,False,2.24,0.0,0.0,0.817778,1000,115
"r=1000,q=120",4.0,500.0,400.0,42.388807,10.0,641.606231,False,2.63,0.0,0.0,0.753788,1000,120
"r=1000,q=125",4.0,500.0,400.0,36.161176,10.0,619.004772,False,3.46,0.0,0.0,0.62536,1000,125
"r=1000,q=130",4.0,500.0,400.0,30.356653,10.0,0.549221,False,9.56,0.0,0.0,0.2372,1000,130
"r=1000,q=135",4.0,500.0,400.0,25.052941,10.0,0.442246,False,9.19,0.0,0.0,0.226087,1000,135
"r=1000,q=140",4.0,500.0,400.0,20.301694,10.0,0.166026,False,9.18,0.0,0.0,0.176279,1000,140
"r=1000,q=145",4.0,500.0,400.0,16.127782,10.0,0.286038,False,9.27,0.0,0.0,0.114224,1000,145
"r=1000,q=150",4.0,500.0,400.0,12.529444,10.0,0.263387,False,9.43,0.0,0.0,0.050847,1000,150
"r=1000,q=155",4.0,500.0,400.0,9.479321,9.479321,0.076047,True,9.6,0.0,0.0,0.0,1000,155
"r=1000,q=160",4.0,500.0,400.0,6.926329,6.926329,0.13571,False,9.77,0.0,0.0,0.0,1000,160
"r=1000,q=165",4.0,500.0,400.0,4.798299,4.798299,0.148075,False,9.89,0.0,0.0,0.0,1000,165
"r=1000,q=170",4.0,500.0,400.0,3.005317,3.005317,0.469791,False,9.96,0.0,0.0,0.0,1000,170
"r=1000,q=175",4.0,500.0,400.0,1.44363,1.44363,0.329874,False,10.0,0.0,0.0,0.0,1000,175
"r=1000,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,10.0,0.0,0.0,0.0,1000,180
"r=1000,q=185",4.0,500.0,400.0,1.44363,1.44363,0.329874,False,10.0,0.0,0.0,0.0,1000,185
"r=1000,q=190",4.0,500.0,400.0,3.005317,3.005317,0.469791,False,9.96,0.0,0.0,0.0,1000,190
"r=1000,q=195",4.0,500.0,400.0,4.798299,4.798299,0.148075,False,9.89,0.0,0.0,0.0,1000,195
"r=1000,q=200",4.0,500.0,400.0,6.926329,6.926329,0.13571,False,9.77,0.0,0.0,0.0,1000,200
"r=1000,q=205",4.0,500.0,400.0,9.479321,9.479321,0.076047,True,9.6,0.0,0.0,0.0,1000,205
"r=1000,q=210",4.0,500.0,400.0,12.529444,10.0,0.263387,False,9.43,0.0,0.0,0.050847,1000,210
"r=1000,q=215",4.0,500.0,400.0,16.127782,10.0,0.286038,False,9.27,0.0,0.0,0.114224,1000,215
"r=1000,q=220",4.0,500.0,400.0,20.301694,10.0,0.166026,False,9.18,0.0,0.0,0.176279,1000,220
"r=1000,q=225",4.0,500.0,400.0,25.052941,10.0,0.442246,False,9.19,0.0,0.0,0.226087,1000,225
"r=1000,q=230",4.0,500.0,400.0,30.356653,10.0,0.549221,False,9.56,0.0,0.0,0.2372,1000,230
"r=1000,q=235",4.0,500.0,400.0,36.161176,10.0,619.004772,False,3.46,0.0,0.0,0.62536,1000,235
"r=1000,q=240",4.0,500.0,400.0,42.388807,10.0,641.606231,False,2.63,0.0,0.0,0.753788,1000,240
"r=1000,q=245",4.0,500.0,400.0,48.937406,10.0,641.781788,False,2.24,0.0,0.0,0.817778,1000,245
"r=1000,q=250",4.0,500.0,400.0,56.135529,10.0,632.665605,False,2.01,0.0,0.0,0.856436,1000,250
"r=1000,q=255",4.0,500.0,400.0,64.529779,10.0,618.093609,False,1.85,0.0,0.0,0.88172,1000,255
"r=1000,q=260",4.0,500.0,400.0,74.173008,10.0,599.742299,False,1.73,0.0,0.0,0.896552,1000,260
"r=1000,q=265",4.0,500.0,400.0,85.169099,10.0,578.509756,False,1.64,0.0,0.0,0.909091,1000,265
"r=1000,q=270",4.0,500.0,400.0,97.674542,10.0,554.928702,False,1.56,0.0,0.0,0.923567,1000,270
"r=1000,q=275",4.0,500.0,400.0,111.90833,10.0,529.36859,False,1.5,0.0,0.0,0.933775,1000,275
"r=1000,q=280",4.0,500.0,400.0,128.152354,10.0,502.100297,False,1.45,0.0,0.0,0.938356,1000,280
"r=1000,q=285",4.0,500.0,400.0,146.785758,10.0,473.30697,False,1.41,0.0,0.0,0.943662,1000,285
"r=1000,q=290",4.0,500.0,400.0,168.32298,10.0,443.166757,False,1.37,0.0,0.0,0.949275,1000,290
"r=1000,q=295",4.0,500.0,400.0,193.438086,10.0,411.812738,False,1.34,0.0,0.0,0.955556,1000,295
"r=1000,q=300",4.0,500.0,400.0,223.12311,10.0,379.34353,False,1.31,0.0,0.0,0.962121,1000,300
"r=1000,q=305",4.0,500.0,400.0,258.727465,10.0,345.90486,False,1.29,0.0,0.0,0.961538,1000,305
"r=1000,q=310",4.0,500.0,400.0,302.317291,10.0,311.57745,False,1.27,0.0,0.0,0.960938,1000,310
"r=1000,q=315",4.0,500.0,400.0,357.040839,10.0,276.457659,False,1.25,0.0,0.0,0.960317,1000,315
"r=1000,q=320",4.0,500.0,400.0,427.833744,10.0,240.669015,False,1.23,0.0,0.0,0.967742,1000,320
"r=1000,q=325",4.0,500.0,400.0,523.978997,10.0,204.20897,False,1.21,0.0,0.0,0.967213,1000,325
"r=1000,q=330",4.0,500.0,400.0,661.967414,10.0,167.267529,False,1.19,0.0,0.0,0.975,1000,330
"r=1000,q=335",4.0,500.0,400.0,877.996732,10.0,129.91493,False,1.18,0.0,0.0,0.97479,1000,335
"r=1000,q=340",4.0,500.0,400.0,1272.224283,10.0,92.163878,False,1.17,0.0,0.0,0.974576,1000,340
"r=1000,q=345",4.0,500.0,400.0,2218.941193,10.0,54.169448,False,1.15,0.0,0.0,0.982759,1000,345
"r=1000,q=350",4.0,500.0,400.0,7625.275927,10.0,16.338338,False,1.14,0.0,0.0,0.982609,1000,350
"r=1000,q=355",4.0,500.0,400.0,12.77623,10.0,4.242899,False,1.13,0.0,0.0,0.149123,1000,355
"r=1125,q=0",4.0,500.0,400.0,0.0,0.0,0.0,True,1.25,0.0,0.0,0.0,1125,0
"r=1125,q=5",4.0,500.0,400.0,11.356648,10.0,3.63518,False,1.26,0.0,0.0,0.070866,1125,5
"r=1125,q=10",4.0,500.0,400.0,13182.907741,10.0,9.64063,False,1.28,0.0,0.0,0.984496,1125,10
"r=1125,q=15",4.0,500.0,400.0,2272.267413,10.0,52.053259,False,1.3,0.0,0.0,0.977099,1125,15
"r=1125,q=20",4.0,500.0,400.0,1226.963749,10.0,94.717101,False,1.31,0.0,0.0,0.984848,1125,20
"r=1125,q=25",4.0,500.0,400.0,824.560537,10.0,137.140326,False,1.33,0.0,0.0,0.977612,1125,25
"r=1125,q=30",4.0,500.0,400.0,611.520716,10.0,179.044452,False,1.35,0.0,0.0,0.970588,1125,30
"r=1125,q=35",4.0,500.0,400.0,479.273024,10.0,220.527004,False,1.37,0.0,0.0,0.971014,1125,35
"r=1125,q=40",4.0,500.0,400.0,388.614425,10.0,261.387273,False,1.39,0.0,0.0,0.971429,1125,40
"r=1125,q=45",4.0,500.0,400.0,322.354116,10.0,301.547551,False,1.41,0.0,0.0,0.964789,1125,45
"r=1125,q=50",4.0,500.0,400.0,271.758073,10.0,340.910853,False,1.44,0.0,0.0,0.958621,1125,50
"r=1125,q=55",4.0,500.0,400.0,231.685767,10.0,379.35496,False,1.46,0.0,0.0,0.965986,1125,55
"r=1125,q=60",4.0,500.0,400.0,199.125823,10.0,416.795354,False,1.49,0.0,0.0,0.96,1125,60
"r=1125,q=65",4.0,500.0,400.0,172.131889,10.0,453.089232,False,1.53,0.0,0.0,0.954545,1125,65
"r=1125,q=70",4.0,500.0,400.0,149.374524,10.0,488.117536,False,1.57,0.0,0.0,0.949367,1125,70
"r=1125,q=75",4.0,500.0,400.0,129.950738,10.0,521.705246,False,1.61,0.0,0.0,0.944444,1125,75
"r=1125,q=80",4.0,500.0,400.0,113.212127,10.0,553.69714,False,1.67,0.0,0.0,0.934524,1125,80
"r=1125,q=85",4.0,500.0,400.0,98.68096,10.0,583.872465,False,1.73,0.0,0.0,0.931034,1125,85
"r=1125,q=90",4.0,500.0,400.0,86.006001,10.0,611.948018,False,1.81,0.0,0.0,0.917582,1125,90
"r=1125,q=95",4.0,500.0,400.0,74.92676,10.0,637.560655,False,1.9,0.0,0.0,0.910995,1125,95
"r=1125,q=100",4.0,500.0,400.0,65.251148,10.0,660.153867,False,2.03,0.0,0.0,0.892157,1125,100
"r=1125,q=105",4.0,500.0,400.0,56.848286,10.0,678.861592,False,2.19,0.0,0.0,0.868182,1125,105
"r=1125,q=110",4.0,500.0,400.0,49.643782,10.0,692.098927,False,2.42,0.0,0.0,0.835391,1125,110
"r=1125,q=115",4.0,500.0,400.0,43.499916,10.0,696.472503,False,2.78,0.0,0.0,0.781362,1125,115
"r=1125,q=120",4.0,500.0,400.0,37.67894,10.0,681.808733,False,3.5,0.0,0.0,0.669516,1125,120
"r=1125,q=125",4.0,500.0,400.0,32.143268,10.0,495.379414,False,9.51,0.0,0.0,0.261555,1125,125
"r=1125,q=130",4.0,500.0,400.0,26.983692,10.0,0.526849,False,10.12,0.0,0.0,0.232971,1125,130
"r=1125,q=135",4.0,500.0,400.0,22.269281,10.0,0.370972,False,10.08,0.0,0.0,0.19227,1125,135
"r=1125,q=140",4.0,500.0,400.0,18.04595,10.0,0.435386,False,10.18,0.0,0.0,0.13739,1125,140
"r=1125,q=145",4.0,500.0,400.0,14.335806,10.0,0.448619,False,10.36,0.0,0.0,0.079074,1125,145
"r=1125,q=150",4.0,500.0,400.0,11.137283,10.0,0.278356,False,10.58,0.0,0.0,0.022663,1125,150
"r=1125,q=155",4.0,500.0,400.0,8.426064,8.426064,0.045691,True,10.8,0.0,0.0,0.0,1125,155
"r=1125,q=160",4.0,500.0,400.0,6.156736,6.156736,0.127624,False,10.99,0.0,0.0,0.0,1125,160
"r=1125,q=165",4.0,500.0,400.0,4.265154,4.265154,0.445922,False,11.12,0.0,0.0,0.0,1125,165
"r=1125,q=170",4.0,500.0,400.0,2.671393,2.671393,0.147166,False,11.2,0.0,0.0,0.0,1125,170
"r=1125,q=175",4.0,500.0,400.0,1.283227,1.283227,0.494692,False,11.25,0.0,0.0,0.0,1125,175
"r=1125,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,11.25,0.0,0.0,0.0,1125,180
"r=1125,q=185",4.0,500.0,400.0,1.283227,1.283227,0.494692,False,11.25,0.0,0.0,0.0,1125,185
"r=1125,q=190",4.0,500.0,400.0,2.671393,2.671393,0.147166,False,11.2,0.0,0.0,0.0,1125,190
"r=1125,q=195",4.0,500.0,400.0,4.265154,4.265154,0.445922,False,11.12,0.0,0.0,0.0,1125,195
"r=1125,q=200",4.0,500.0,400.0,6.156736,6.156736,0.127624,False,10.99,0.0,0.0,0.0,1125,200
"r=1125,q=205",4.0,500.0,400.0,8.426064,8.426064,0.045691,True,10.8,0.0,0.0,0.0,1125,205
"r=1125,q=210",4.0,500.0,400.0,11.137283,10.0,0.278356,False,10.58,0.0,0.0,0.022663,1125,210
"r=1125,q=215",4.0,500.0,400.0,14.335806,10.0,0.448619,False,10.36,0.0,0.0,0.079074,1125,215
"r=1125,q=220",4.0,500.0,400.0,18.04595,10.0,0.435386,False,10.18,0.0,0.0,0.13739,1125,220
"r=1125,q=225",4.0,500.0,400.0,22.269281,10.0,0.370972,False,10.08,0.0,0.0,0.19227,1125,225
"r=1125,q=230",4.0,500.0,400.0,26.983692,10.0,0.526849,False,10.12,0.0,0.0,0.232971,1125,230
"r=1125,q=235",4.0,500.0,400.0,32.143268,10.0,495.379414,False,9.51,0.0,0.0,0.261555,1125,235
"r=1125,q=240",4.0,500.0,400.0,37.67894,10.0,681.808733,False,3.5,0.0,0.0,0.669516,1125,240
"r=1125,q=245",4.0,500.0,400.0,43.499916,10.0,696.472503,False,2.78,0.0,0.0,0.781362,1125,245
"r=1125,q=250",4.0,500.0,400.0,49.643782,10.0,692.098927,False,2.42,0.0,0.0,0.835391,1125,250
"r=1125,q=255",4.0,500.0,400.0,56.848286,10.0,678.861592,False,2.19,0.0,0.0,0.868182,1125,255
"r=1125,q=260",4.0,500.0,400.0,65.251148,10.0,660.153867,False,2.03,0.0,0.0,0.892157,1125,260
